time,load_user1,load_user2,load_user3,load_user4,load_user5,load_user6,load_user7,load_user8,load_user9,load_user10,pv,wind
191,35.68700873,10.23971138,27.37857631,4.009280076,39.49168167,19.14937404,17.30643997,16.57145003,15.69633253,23.80398938,0,0.216319713
192,35.4627771,9.829812293,32.0767415,3.323250794,34.4362561,21.03499239,17.6455999,19.03804603,15.15084574,22.37205416,0,0.191200727
193,28.14130483,11.727081,19.99015751,3.608683778,27.6709414,19.85535073,15.39155081,13.45564107,13.65994536,19.72251631,0,0.229139309
194,27.78200842,11.97143593,27.63777122,3.137907087,25.85706498,18.2105553,13.71427361,15.07657631,13.64488644,17.02242153,0,0.240684824
195,24.2948115,10.29301488,24.6324123,2.977832521,34.22873446,18.13819876,16.30585918,16.17387198,13.31671033,19.12618451,0,0.207094538
196,29.69407515,11.94304489,20.1516237,2.941862934,27.01710249,17.90310712,14.58527984,14.05907328,14.60143613,16.73797199,0,0.221599221
197,21.89384201,7.207054465,17.03748573,2.950965594,29.37102026,14.43976396,10.42209518,11.06291579,13.96058059,21.86803462,0,0.130941432
198,23.14977426,8.352581618,19.34320762,3.209587257,25.45924506,15.23819893,11.43973649,12.30382606,13.97873608,17.51478611,0,0.234775048
199,20.72693648,8.832103657,23.75757481,3.186176811,25.19864182,13.74995083,13.82552348,11.20107142,15.00930258,16.80888745,0,0.202096093
200,21.62868989,7.643853574,20.00574782,3.570325406,26.54175522,17.19176742,13.60841072,11.56504524,11.22225801,18.40207658,0,0.212420453
201,16.80425153,9.07299964,17.6396322,3.401832654,27.17488215,15.26904293,11.30958074,11.30397102,12.62404766,18.66283679,0,0.218856516
202,23.63537001,7.717182564,17.35555631,3.026593855,23.07512647,13.63055601,12.3307162,12.00401071,13.13258651,20.80262677,0,0.186001894
203,21.96278625,7.127306734,17.54328576,2.970674751,28.37814351,16.71901005,11.55092774,11.49629525,11.35667104,19.05544467,0,0.218518465
204,23.61392202,9.521669504,17.94029099,3.563068334,27.00531472,16.03554115,10.34652246,10.04180308,13.85795007,15.41450629,0,0.210195334
205,19.07886465,8.243159148,20.87219895,2.904893085,25.62585784,15.99057026,9.76800426,12.37028962,13.44182579,23.18145256,0,0.228811962
206,20.31964476,8.432951344,20.14311501,3.427296263,27.64949797,15.34689342,13.90860207,11.04986868,12.7652185,23.31645449,0,0.185120396
207,19.43450895,10.53864576,17.42245528,3.748280339,24.86457224,13.5798883,11.96013573,11.67602533,16.097438,21.79294253,0,0.264494353
208,20.10905534,6.578669808,18.12881778,3.124026486,27.81799417,12.78535689,12.42270053,10.40940269,12.92757917,16.3241578,0,0.173058285
209,21.05806184,7.617983126,19.85942259,3.792586065,21.73772432,13.57019268,10.60460689,10.27329551,10.54097831,17.48017442,0,0.14940255
210,21.46423939,7.182061624,18.78699138,3.60989431,26.39512733,15.39835232,13.21623535,8.963651732,14.33307726,19.64510042,0,0.209215378
211,21.5612319,8.074134893,16.54667408,3.279860321,26.31776531,12.57294751,11.42790881,10.44194156,14.52499547,15.85516702,0,0.291306877
212,24.3450063,8.147755718,18.544595,3.315006884,27.55567685,14.84506748,10.68889221,12.96252693,12.97286634,17.13020292,0,0.132969144
213,24.48662882,8.396133279,18.40053806,3.813840805,28.65426694,14.91201853,9.666940096,11.05432832,11.82750357,18.40441111,0,0.158811983
214,22.03862909,7.740385756,18.77412596,3.302888295,23.91888579,14.31010137,10.82506474,13.12240491,15.08176235,20.09919178,0,0.306531793
215,22.00589198,6.580828827,20.88367583,2.802050036,27.19385187,15.31721682,11.45464603,11.12031072,10.62730092,20.00193024,0,0.279919012
216,22.62231254,6.859394651,23.08527705,2.705723289,24.25515827,14.63217542,12.81605041,10.68830444,11.323342,20.78412947,0,0.190640343
217,19.98055342,10.88284274,20.46780628,4.521410608,23.05758998,11.37750944,10.0493538,8.583701973,9.557637169,20.58143334,0.000570951,0.131771498
218,21.59192323,11.55720844,20.34100552,4.354495965,23.17992727,10.15264579,9.039857456,9.731001809,12.89819433,17.65977307,0.001335264,0.195630465
219,22.34298067,12.36154597,20.9644443,3.968732777,24.55723857,8.870284482,11.23288082,8.947800199,11.98816568,15.9982988,0.000843107,0.193049149
220,20.33170833,8.274636251,16.2673944,4.186664006,20.24932326,11.38296817,10.24407833,7.926703699,12.89964761,18.46356862,0.001255277,0.193595668
221,21.2082254,10.94495974,21.16905245,10.70160998,19.89590734,8.586220851,11.86038657,11.48590946,12.98268064,22.96594776,0.107184647,0.106531744
222,19.56726205,12.22623706,18.98029642,11.95867361,19.79106251,10.12674825,12.81445014,13.25399995,13.37265262,19.7636215,0.112764878,0.201584287
223,15.75873176,14.10925544,19.78344618,12.15641144,16.75526547,10.96633175,11.75249099,11.2324197,12.18717579,22.53472972,0.092752735,0.159703186
224,20.21784723,11.08566516,16.43874765,10.8423365,23.31682694,9.55202709,12.31319083,10.86627134,14.88629941,17.7420448,0.127820274,0.156045448
225,20.57956794,12.67347508,26.10751925,15.68122322,21.19838179,9.121001208,12.21060299,17.06536512,17.4987112,27.69120831,0.300285969,0.177371771
226,24.46359347,11.56825572,22.36178741,17.68581393,21.40471028,8.57843797,13.72890318,11.8587561,19.06061714,26.7970977,0.309287026,0.197548273
227,30.81602332,13.85601377,21.58086319,20.14998981,26.42518805,10.32510141,12.00326037,15.38855913,15.64458454,27.98616305,0.273184271,0.121080927
228,28.42089186,12.32853863,22.58495176,17.35462559,23.16073977,10.04860526,8.886271646,12.68309692,19.19374425,26.37356171,0.24802274,0.188227162
229,22.51947889,9.595965454,32.25511646,28.10860241,23.91543293,12.03157905,13.86372221,11.45485047,21.87226034,30.40388138,0.436638777,0.209576341
230,24.81770949,9.747387535,31.29895664,28.13586179,23.18723204,10.76429348,13.53638696,16.64335603,27.61854373,25.78064202,0.507755721,0.226522419
231,25.55153566,10.84714537,32.46803122,24.55408855,28.59317162,11.94488788,16.51165324,15.55535833,20.75719006,24.36309197,0.524946087,0.236979696
232,23.09787448,10.8556177,32.47739531,28.52897359,21.6315105,11.56568951,16.38842681,15.6982451,19.5553587,29.79189359,0.529902598,0.128058919
233,25.87096122,9.435899372,30.50815727,29.37801229,26.70092557,12.81370673,15.17695665,12.06436092,22.77579281,28.92230558,0.505864942,0.209754344
234,26.27105032,10.80847603,29.43406219,20.08247156,27.7007388,12.08515471,18.5604109,12.92145532,23.61961349,22.79891616,0.686961921,0.193275242
235,24.16353806,8.63149191,32.63204925,23.77753124,25.14414353,10.08841643,17.44339103,12.72220135,26.11752909,23.53604052,0.388155407,0.200623419
236,24.88994549,11.00472978,28.96237789,29.31910936,27.89028761,11.68726786,17.29600267,13.46100284,26.10716598,22.57259663,0.611729632,0.085969893
237,29.81570268,7.398237753,28.39769951,26.5477473,25.67258175,9.559960333,18.38532332,11.82886203,27.5821788,22.80569883,0.461537925,0.212618235
238,30.43324403,7.744218848,31.48690181,26.50779517,28.89484506,10.61293302,17.49133911,11.25778719,22.84725634,26.78732572,0.515829822,0.145315114
239,28.70851282,9.348443529,31.23893386,27.24645635,27.67385882,11.08030715,17.52507099,12.35309369,24.51229636,19.86547789,0.74403609,0.199781428
240,27.38655202,8.102997081,30.47390792,23.9064989,30.14512305,10.76827477,18.96578797,12.23327876,26.88243575,23.23817989,0.777557118,0.164184911
241,31.81717047,8.175060706,26.29320808,21.7295581,30.56225949,12.73882351,20.49498237,12.85569136,18.90286475,22.00533339,0.788425956,0.193292011
242,28.64815951,8.786506105,25.01276564,23.13305206,27.29629693,10.92198458,20.18295357,13.30300568,18.02088285,21.74338424,0.461570484,0.233776279
243,29.52301058,8.015280175,26.54421975,18.91650958,29.85454948,15.06062966,20.52578082,14.17404652,20.24901856,22.89729405,0.934891597,0.253560203
244,31.18916045,9.582444638,29.11230749,22.34841683,29.6962919,13.20674247,17.6668645,13.40525463,15.86991667,22.88048111,0.68884719,0.161331256
245,27.7310968,7.547468335,19.24197449,14.33874688,30.55265999,12.29658537,16.09190994,10.26350349,20.37885613,23.60913872,0.900819593,0.205080735
246,28.1145084,7.42946768,22.36834849,16.32596158,27.76111953,12.63218638,17.25005567,11.16796905,26.51628394,21.45222314,0.635531748,0.246044978
247,25.51021337,8.510112401,29.96169124,16.43386965,26.23814304,7.944201767,16.73632081,11.32359272,20.35245885,22.16546369,0.739485753,0.193437069
248,30.73232777,8.771439904,25.31237943,17.26912203,25.16158319,10.75777509,19.48786036,13.09184547,20.9564341,24.19534947,0.810555434,0.198968567
249,26.66393536,8.169990572,25.10676241,23.32115511,26.34734485,10.84429311,15.18254186,12.35329722,25.51714149,25.72305098,0.673469208,0.197916175
250,26.47913856,8.444366957,29.96295904,21.46791877,23.01622562,11.46447143,17.49120859,13.61483287,24.79579953,25.908613,0.443139393,0.164052723
251,26.71049749,7.784612925,22.96913204,23.21217198,20.80563895,12.85016219,19.3439904,9.875911478,23.88977391,26.04687981,0.619936132,0.227774084
252,24.07460613,8.371979233,25.20054046,22.7587822,27.9726477,11.2065923,15.07443278,11.32784535,27.75969383,25.48030642,0.736399541,0.218269527
253,25.98772183,7.570237306,27.0109211,23.36385637,24.02096848,11.36443104,16.03957243,10.38842434,18.60127928,22.58128078,0.590311012,0.271516347
254,28.10827703,10.09310947,25.03047717,25.71168782,29.14999598,12.69412861,15.08051673,11.48696467,20.34223829,19.89202948,0.471000352,0.251362876
255,29.34752479,7.936224217,27.41464737,25.83975903,28.96840166,11.52566384,14.65290706,10.53510712,26.68359932,25.66963189,0.554035963,0.239072442
256,22.61682199,7.498709946,27.62872659,21.44782327,26.9604772,10.97367144,16.58958921,10.20073903,17.13086368,23.38315376,0.57720912,0.157490496
257,26.02471039,8.218893781,25.04609622,23.96795619,23.24026545,9.917472176,15.27077122,11.69798253,16.88293122,22.34765836,0.234547365,0.160746354
258,22.76115748,8.485482425,20.91441864,23.49841524,23.94411081,9.088427306,15.12396441,11.7283644,17.1086566,22.01788495,0.366809455,0.215171697
259,20.20713374,8.786414252,24.97647824,27.49525857,27.14380001,10.36753107,16.76906671,9.657487465,14.53985026,23.1055773,0.404578865,0.210744966
260,29.83012256,8.401874369,21.85288551,20.88597375,26.77057615,10.33221885,15.00697492,11.10675738,16.60922792,24.75584842,0.314796516,0.181856283
261,28.04538403,9.434057252,25.37751253,21.86627823,21.04287205,11.11416267,14.80637871,10.43540678,13.64510654,27.45436679,0.165718276,0.158070445
262,25.2952059,7.518096337,23.74839551,18.81578783,23.2829402,11.73357832,16.83026742,10.83208801,15.33993338,26.28396031,0.13456897,0.23414169
263,30.14349708,9.294372968,27.63642339,19.10487954,23.34516111,12.98550768,18.43815516,9.229041204,15.20896767,23.62060987,0.157352305,0.132637872
264,25.58255398,8.79961019,28.65842896,28.60646537,20.76425078,10.87870772,16.46836342,9.814230093,13.24944178,23.30708355,0.099453258,0.154945486
265,28.18908705,10.20229326,26.80454165,21.55684886,27.64889386,11.33528022,17.0395186,12.79543562,20.1252266,23.13618243,0.005014371,0.165375422
266,28.42376711,8.655394359,27.17100511,24.15035288,20.30123807,13.09697968,13.82474082,12.26633829,14.45685708,24.00694072,0.005130492,0.182405624
267,25.79120342,9.00877337,29.27612276,20.10246501,21.80155251,12.11822583,21.16186158,14.93344238,17.38393465,21.88005902,0.00550716,0.213902516
268,22.21980848,9.489926744,25.57452075,21.37717938,24.56625447,15.40347893,20.69171477,14.13844343,15.86023871,23.26362084,0.005346634,0.154259693
269,37.82047562,18.20153869,32.90875856,9.547872737,31.88887621,20.01188253,24.20143382,25.49385666,22.54678927,25.99818683,0,0.225037343
270,35.33192537,16.97482428,28.23469683,8.385065727,27.80989386,22.75977351,24.3788061,23.17322672,21.30687625,25.9785718,0,0.139743615
271,30.88912694,17.4531614,30.75252366,13.02527246,34.91074239,16.36063003,20.17573791,27.2023687,20.1061964,25.7970902,0,0.149917142
272,33.30715057,16.03698634,29.29386909,10.97635621,30.82925083,19.20221541,22.44838317,21.925307,21.36365307,29.65413916,0,0.180822883
273,41.05410392,20.64681925,27.63157075,3.970375336,31.6671038,22.80260456,23.32496392,30.59463392,20.46209211,30.68748126,0,0.164082271
274,34.91130227,18.3443214,29.19209364,4.271417589,35.09121727,20.57352694,26.06369798,34.19839418,19.41512289,28.27515292,0,0.212710049
275,36.50018447,19.4064232,30.80306033,5.042172134,32.98421323,23.89664255,22.55338823,23.43399004,22.76283595,31.99429762,0,0.215011239
276,40.34302429,22.7367693,28.22486445,4.345821913,28.15744881,21.34268788,24.96938455,34.93146882,20.38882304,28.77313143,0,0.177251523
277,38.51926178,20.52691489,26.80344073,4.344018656,25.00318651,19.47594823,22.0322722,30.71120888,18.92142674,26.86427054,0,0.113693308
278,35.154722,15.95957664,30.2715154,3.639985053,32.03211154,22.05694128,24.89599749,24.76998244,19.45363298,27.91478479,0,0.202403085
279,37.20134808,20.73040701,29.78935043,3.431204291,29.48563406,19.62274754,23.0418407,32.600317,16.22960314,25.02170676,0,0.15910075
280,40.08703239,18.46721105,28.5146341,4.27144725,26.76551006,19.94226353,23.54023532,29.94437512,21.51116481,24.44240201,0,0.202592219
281,30.20527699,16.00157846,25.52790774,2.819419216,32.01907754,20.07172074,19.38244656,22.31254908,15.12463363,27.25182247,0,0.149352729
282,35.61160176,18.39971493,27.94536125,3.815682685,31.2282716,20.33337283,17.62424802,23.47015711,13.94780968,24.43532712,0,0.269473622
283,35.57892733,18.13283126,29.29999945,4.034627765,27.27982028,18.88703078,20.099954,25.5115521,16.69860548,25.38466321,0,0.261060727
284,32.80719152,14.43395234,35.74706544,3.502611994,33.44535443,17.29475526,20.74228212,20.73694146,15.32510803,26.7192287,0,0.182351413
285,30.26874674,16.07865236,28.57744878,3.736535224,26.49436771,19.8087767,15.20230914,17.87217078,16.72366038,21.8676194,0,0.208130154
286,30.5138513,10.74490803,31.30952934,4.081939597,28.03272066,21.86916079,17.52855068,15.16205547,17.4578861,21.90874408,0,0.207362646
287,30.56013825,14.70768298,25.2167325,3.366442943,27.49618948,19.70854763,14.8076122,20.74455813,14.58969145,23.89382063,0,0.175132749
288,29.5353086,15.17344648,26.2280873,3.486949448,29.26820954,17.25551923,14.38841968,18.05663148,16.91779342,22.36925903,0,0.263873034
289,22.84539226,13.007774,19.05315285,4.210921582,22.65786535,18.58086804,16.1943994,12.5606079,15.28493605,17.23488386,0,0.14846889
290,28.94051018,13.15735505,19.42422313,4.170216549,22.34705276,19.49800432,11.57832171,14.26536719,14.27096602,17.31591043,0,0.17291249
291,25.14556278,10.58353828,18.61755716,4.117042296,21.36959054,20.12782383,14.46567543,15.66446877,14.47938297,16.98354204,0,0.212248286
292,29.18056219,10.93285413,17.14470426,3.351493518,22.90575401,16.61517697,14.91033379,15.2849817,14.87087619,16.99643055,0,0.202915582
293,20.57853152,11.41234438,17.76414796,4.361067572,24.80186656,20.59859931,14.22920114,8.837193859,8.923644715,14.87372337,0,0.246019393
294,22.590663,10.19173854,14.93292008,3.55893387,27.52567494,17.96632617,15.81777522,10.47321637,11.93141595,17.49040016,0,0.194126259
295,23.43979725,10.17977331,13.35346875,3.949757283,22.74488701,15.05066337,13.41046635,8.924367371,12.0228821,12.26140286,0,0.127945442
296,21.79485192,10.04525275,13.11139459,3.829922416,25.61375702,15.89948952,13.23000414,13.02945626,10.9871131,14.68599101,0,0.183874923
297,23.40464165,9.553134552,14.17144906,3.273765722,19.58733715,15.1063588,12.00033287,9.922628029,12.03216448,16.17258127,0,0.191084318
298,19.81226546,9.445475553,13.77496526,3.427881977,24.20004296,17.16836372,13.11124255,11.03600427,11.36766962,15.52961435,0,0.270502016
299,16.45832542,8.999102425,10.64661009,4.021294224,22.79866578,17.64777431,9.118375852,10.77095989,13.67664002,17.46870461,0,0.187326139
300,23.19403864,8.545091446,13.62121426,4.151605601,20.99214501,15.74674473,11.00306219,11.50026363,11.54503721,14.82948073,0,0.238595084
301,15.69285481,7.364274418,14.94910726,4.177626944,21.18040696,15.30948832,12.65552377,11.9778492,9.664065656,16.84696402,0,0.167944634
302,18.63297994,7.500552925,14.88300688,4.335584263,25.80922261,13.14632002,11.84768576,10.07747369,13.62341475,13.29904231,0,0.110798487
303,19.09774983,7.063522287,15.97941035,4.247576813,25.4843358,15.15904465,11.94579574,11.09372992,11.29479278,13.11323832,0,0.126150366
304,20.62374072,6.382804148,14.46858863,3.679079541,25.75665868,10.91271753,12.38793704,11.35437571,10.09539852,15.73351629,0,0.241382054
305,19.47051816,8.066211889,12.85872849,3.64451434,22.50531233,14.59133916,11.16235676,8.772538487,10.02299246,13.65883186,0,0.180375644
306,22.28089406,7.386253259,13.36295629,4.783789678,25.19827737,16.28466217,8.769228316,12.37415556,11.58900665,13.46110993,0,0.191221576
307,20.60395403,6.499098541,15.29406109,3.782249829,23.39268395,12.7475024,13.58936995,9.967152142,12.36847965,13.75059116,0,0.190031056
308,18.93422932,7.019239889,13.80432405,3.395488845,24.96558941,14.23290563,10.63809637,11.44863392,10.17985912,14.97571995,0,0.138919951
309,22.05949773,8.386176758,11.76354607,3.015427262,23.26952426,13.13078062,10.00392028,11.83754799,11.34303105,13.21924149,0,0.15972818
310,20.01097491,7.207693659,10.20573545,4.059551418,26.07279906,14.65503893,10.63935592,10.92846215,11.85208508,15.01988067,0,0.232970074
311,21.17255626,9.392055624,11.92564374,4.255306317,21.58749475,14.10760556,11.62381438,11.04685255,13.66936625,14.95379791,0,0.223534339
312,20.88464581,7.437613968,13.84903726,4.084408346,21.14452774,13.29673167,11.07802266,12.32098273,10.86986173,15.00548931,0,0.119780274
313,18.08301555,10.67328207,10.03257956,4.373180174,18.23239715,14.93882214,11.10296626,9.212505214,11.12760026,15.68722366,0.016290446,0.147280888
314,22.99811512,11.25679784,10.83774425,4.091113211,19.8814781,11.73089426,10.96277259,7.475297265,11.69513528,14.69760433,0.009690028,0.165078383
315,17.08973556,10.92613823,11.81928243,4.338420309,21.83935698,9.877906572,10.92248188,7.405632715,14.37522171,15.54973971,0.018001425,0.147828269
316,18.55429256,10.11389778,13.70785787,4.83672489,19.40417777,11.92772946,12.05935885,10.32501327,11.21180955,14.93108249,0.019016022,0.172358588
317,18.38432366,12.70096293,14.70394351,10.6556033,17.02984366,9.019857369,9.992245698,10.15761045,13.3919895,13.02021315,0.163946712,0.071852363
318,19.86008843,9.626554128,14.63925885,10.00498402,12.47114058,9.0588433,11.02736517,9.675352975,14.59536022,18.53997003,0.145819739,0.144245803
319,17.90340403,12.30562473,13.79719034,10.11179562,13.93343802,11.36494812,9.595784834,10.30053706,14.76542678,15.07036295,0.149105291,0.121465645
320,19.88337968,13.17788254,11.25289659,9.171356954,17.45602401,8.236901098,9.55188701,10.70398503,15.78310439,15.36526917,0.160382545,0.140641576
321,19.85831555,13.03364257,18.16368128,15.24133562,23.15529383,10.45679526,11.58526799,16.24426367,22.33685279,23.3047803,0.310602578,0.217503572
322,26.32692431,12.75203642,16.97855682,14.37262247,19.0047822,10.24581614,12.1865266,15.12528041,24.50190868,22.94603481,0.192397012,0.181142888
323,23.18319143,11.05830744,16.91180964,15.08095263,21.0715542,8.122132762,11.95518492,15.94939327,21.93328359,22.99536124,0.205144953,0.187150522
324,22.21147031,14.19804923,16.34481311,15.85369118,15.74528148,12.27702522,12.2474129,15.62085742,23.47004894,25.04767376,0.270265585,0.204367481
325,21.57194706,11.09295451,23.97912538,28.62365415,17.17958043,12.87569187,12.60258801,16.23698342,30.03193225,26.19600804,0.452271006,0.23646433
326,22.13860983,13.26830958,23.38837513,25.77924965,21.96733078,11.04434886,15.66753552,17.91892886,27.87389582,26.89461954,0.45045461,0.179347895
327,23.8747289,11.40722818,24.82051388,28.07903549,21.53605353,10.02404623,14.6451302,13.53901543,32.49953297,23.02229945,0.34251357,0.180487795
328,19.2856006,11.16271667,21.81929871,22.76628856,24.54336837,11.74438477,11.21076955,15.18616842,31.0453843,26.79544825,0.423665432,0.19674018
329,24.92069791,8.078774624,24.91221182,26.93376706,27.64013706,11.24421133,13.85102821,13.26509707,26.71214737,21.86570718,0.474798631,0.209338833
330,22.40088886,9.469411742,26.91662538,28.23262584,21.21558318,10.91720229,12.64166306,12.76747263,31.40906483,23.86012141,0.639295202,0.245044817
331,28.05793941,10.48551211,19.80148677,26.9819236,21.92151507,12.14168654,14.93277302,12.78205055,30.77725522,22.47717697,0.384796474,0.1881276
332,29.70111162,9.170914139,22.04673435,27.05116928,25.03100521,8.756395713,13.82441372,13.32847648,25.44594753,19.39430088,0.523180249,0.199212048
333,25.06491606,9.824049759,21.39433772,24.35293668,24.80579406,12.88928977,16.28700391,11.14909073,32.64941136,23.53774571,0.445637184,0.226027558
334,27.23341416,10.08623779,19.69475963,19.90631988,25.76557532,13.43378881,20.4680125,9.549969953,24.97680589,24.67613705,0.557984879,0.256759804
335,25.8823008,8.858421837,21.45696041,24.60112722,25.66635772,12.70633521,18.09665382,9.079802624,28.85121378,22.99401124,0.736342893,0.176739157
336,22.75675508,10.09487476,21.71424299,21.53966626,25.03072051,13.68933881,18.67683418,10.41346953,27.5946973,19.01767617,0.8380529,0.202204656
337,29.58019281,11.13396253,19.63917091,19.78123938,28.78818573,12.86745293,18.20295069,13.83537371,22.44509955,19.37835766,0.552084178,0.245084699
338,25.06306231,10.01966494,20.06060803,20.90503222,29.10807888,14.24431489,21.40001903,11.43455661,21.38702374,24.62129131,0.657281412,0.242658947
339,21.43996264,9.323049242,24.98505472,18.14149681,29.8230239,12.12404628,21.99923193,12.05877654,21.25999772,24.02016496,0.534319839,0.223804432
340,28.52303094,8.765385109,22.59378554,21.38897906,24.60868825,12.4534847,18.38052794,11.3951709,24.60275848,20.76264039,0.497088163,0.196506174
341,24.21611811,10.04472718,20.29556841,15.05455772,22.59767042,13.91971176,17.43089874,8.455334506,26.44449786,20.89096147,0.49887093,0.176877225
342,24.47513928,8.64004023,19.53015361,12.91234457,25.53148821,12.4531548,17.38378126,11.03839674,28.07798198,19.96920875,0.631274497,0.110282176
343,21.43373412,8.842505438,22.09733385,15.41704593,25.66288789,12.12426891,19.85465488,10.69535481,28.2355404,18.33369647,0.691391421,0.253341495
344,26.02319761,9.07467842,17.27915562,13.33895164,25.37498965,12.60980828,16.67409345,9.81157364,29.46144095,23.30425544,0.685242803,0.203065586
345,24.52714451,9.866060275,18.51210154,16.2796887,20.40568339,10.68688285,16.12836488,9.875365327,25.21886985,20.64438351,0.452574302,0.258056973
346,24.1780236,7.814587152,19.38607596,19.31772449,24.98055615,11.2200341,15.45568511,11.52232017,25.00732522,21.36602712,0.368477068,0.21676878
347,23.71189282,9.750464384,21.7294012,20.53559151,23.15159567,9.223892397,19.02391864,9.063038853,27.66895492,19.30813276,0.258493106,0.181612702
348,27.0590239,9.991738022,20.98705292,19.56611725,23.85631592,9.300148723,16.14800108,10.13871867,27.63103807,19.51218315,0.38022269,0.274993482
349,30.19306328,8.247694061,21.62810497,22.35931885,23.60939586,7.422860306,15.24488772,10.07726025,25.23362942,19.81543274,0.51803274,0.22870961
350,21.56292443,7.855984681,20.22424473,25.13672959,22.96229691,12.20207262,12.47188348,8.811259993,22.8249245,17.45600656,0.256482104,0.204711316
351,27.28136588,9.335569791,19.60592261,21.84813926,20.64282027,10.89427733,15.92631248,9.427206957,22.24891065,18.20550935,0.443160307,0.242036717
352,25.54135294,7.149536651,18.78652176,22.01112164,25.04055779,10.98864816,13.24534108,10.48092944,22.16986074,24.53077124,0.466089374,0.294589959
353,23.96741586,7.774060375,16.20544425,22.10175457,18.63588627,9.859566383,14.43521997,10.4161579,18.4200491,20.16238429,0.269965027,0.301761334
354,26.44628891,8.892631668,20.9006126,20.10306356,19.50947749,10.89094663,12.16969656,9.829373363,20.24200367,13.55634191,0.353599103,0.316551144
355,24.47983701,7.999711669,21.21303529,22.42305554,21.25087294,12.12752572,13.67512827,9.144255914,21.87703653,16.50201689,0.347202252,0.363027523
356,23.61766373,8.494925057,20.63677269,24.42707013,22.96429608,15.10388418,12.9094312,9.515597426,21.49834132,20.73939999,0.321864489,0.290377523
357,26.70947902,9.071086085,18.78887637,21.74597354,16.258996,11.73507659,13.4466444,8.52818501,14.00396346,17.30024413,0.176858038,0.346113804
358,23.42491701,8.33536677,20.9956832,20.81880084,15.05757254,11.93746428,14.56718491,11.19188241,16.98945567,17.58498858,0.121186799,0.339337712
359,23.43359518,8.391624286,18.19183516,21.51898889,23.08199061,12.02926239,14.98888023,9.160977904,11.76347538,20.18810856,0.19160639,0.30787389
360,29.12288264,7.982544075,19.68077091,24.04364053,19.30728607,10.85575464,17.19747215,8.937748103,13.37622876,19.95730572,0.139502741,0.332275587
361,22.20752678,10.86092583,23.26239536,20.08354282,19.98083875,12.26308448,14.36064041,13.51453556,15.44367704,19.29381296,0.026873215,0.234631857
362,23.09741733,10.72728708,24.0156226,21.39394478,25.50557118,10.95911484,13.61537564,12.44373923,17.15539436,18.59242022,0.03300891,0.244485391
363,26.56694668,8.218470852,21.21337442,19.45678685,26.0925725,12.10389399,14.63591186,13.5543933,16.30714021,19.88164634,0.029336637,0.230848348
364,26.94720091,8.767424084,23.59942843,19.47649526,23.72283204,11.06955026,15.278634,11.94927959,14.32867019,19.19465756,0.031184543,0.260539788
365,25.1633558,14.06545598,24.67028911,9.855332242,23.64512978,11.57263788,18.88170536,22.53823202,18.37375061,23.15131105,0,0.20269162
366,23.1688128,13.84636491,22.75313677,9.993325713,22.91880515,12.87042965,17.9041945,21.18802331,17.75819821,23.21831028,0,0.272419228
367,29.12866968,17.25596886,28.46488681,9.844027108,23.07712554,16.55530172,25.12372089,20.34166217,13.45358826,21.41693767,0,0.201038527
368,27.42968838,14.77013532,20.84613602,8.810246422,21.11751517,15.69676976,18.6985447,19.24253799,16.23860325,21.27581282,0,0.110100217
369,31.94286579,17.10474188,20.81323499,4.230993252,26.03924803,16.43832502,21.00758851,20.36166412,20.34653109,24.68995474,0,0.230429784
370,28.75919827,15.57151659,29.30124205,4.060500674,25.72438836,14.70312055,18.99056386,22.39522678,20.43683652,24.83470957,0,0.223511165
371,33.71040153,20.57653228,26.51167501,3.785675298,26.49646423,13.31217659,21.06803354,27.0679971,17.08190601,21.93408573,0,0.157774187
372,27.86286723,19.0504307,23.59621241,4.622918703,27.27534118,15.3219273,19.77581624,23.61250944,20.84555523,25.34484631,0,0.313433239
373,36.60005716,21.99191921,26.81423274,3.351042762,28.83745447,22.75252476,17.28623696,21.44781123,16.87961679,20.59217909,0,0.11927328
374,34.29005138,18.72941424,27.38146225,3.558551743,26.35961526,21.81327547,19.69665229,29.27813697,14.77992924,20.22737852,0,0.210814468
375,32.33424275,18.66321946,27.76708248,4.298481912,27.93821601,24.34364665,25.77044922,26.2068382,17.69246552,21.43420949,0,0.164575679
376,39.57612671,21.80662173,27.40969522,4.132279367,27.93609863,26.37454808,21.74812353,30.53626479,16.88221945,25.5235814,0,0.247263916
377,36.78226057,15.78923334,26.73549418,3.906393565,24.51538387,22.60108429,19.89606672,25.65670723,15.04521014,21.58710732,0,0.241799765
378,38.95568904,16.79728744,27.7230992,3.877953322,26.26064932,23.28821674,18.74291774,23.20481183,16.59136562,19.54249486,0,0.248022681
379,36.0179564,15.63686747,24.04726823,4.213647779,25.45394435,22.195979,15.27955471,22.226816,16.13680128,21.86303305,0,0.199164465
380,38.78517526,19.12399748,24.60637125,4.519162754,24.05946104,18.17037294,19.72748545,21.63632511,15.81742458,23.00961827,0,0.193248905
381,32.25635085,14.36193096,23.57712918,3.829666612,28.55758113,20.80330704,17.49688604,19.06213122,14.95400023,19.75122916,0,0.218882309
382,29.77527506,13.17143494,23.58535983,4.313434201,25.27045987,21.00500319,14.01312467,17.54340706,12.0104235,23.61455689,0,0.199093854
383,28.94008337,14.38025322,23.02612778,4.021219335,20.38344609,16.85924128,14.88655562,19.46260666,17.17644284,21.14055042,0,0.198759541
