time,load_user1,load_user2,load_user3,load_user4,load_user5,load_user6,load_user7,load_user8,load_user9,load_user10,load_user11,pv,wind
206,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.185120396
207,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.264494353
208,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.173058285
209,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.14940255
210,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.209215378
211,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.291306877
212,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.132969144
213,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.158811983
214,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.306531793
215,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.279919012
216,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.190640343
217,0.439366,0.509191,0.236095,0.176074,0.158207,0.260328,0.260328,0.29596,0.162885,0.179735,0.110985,0.000570951,0.131771498
218,0.439366,0.636489,0.236095,0.231097,0.212761,0.341681,0.341681,0.388447,0.219052,0.235902,0.388447,0.001335264,0.195630465
219,0.439366,0.636489,0.236095,0.231097,0.212761,0.341681,0.341681,0.388447,0.219052,0.235902,0.388447,0.000843107,0.193049149
220,0.439366,0.636489,0.236095,0.231097,0.212761,0.341681,0.341681,0.388447,0.181607,0.198457,0.388447,0.001255277,0.193595668
221,0.600971,1.909467,0.236095,0.308129,0.274589,0.536927,0.536927,0.610417,0.226541,0.277091,0.388447,0.107184647,0.106531744
222,0.681774,2.545956,0.236095,0.355816,0.305503,0.63455,0.63455,0.721402,0.239647,0.307047,0.690573,0.112764878,0.201584287
223,0.681774,2.545956,0.236095,0.319134,0.269134,0.63455,0.63455,0.659744,0.202202,0.269602,0.628914,0.092752735,0.159703186
224,0.984785,2.545956,0.236095,0.282452,0.21458,0.63455,0.63455,0.628914,0.202202,0.269602,0.628914,0.127820274,0.156045448
225,1.742312,2.545956,0.236095,0.264111,0.196395,0.63455,0.63455,0.628914,0.202202,0.269602,0.628914,0.300285969,0.177371771
226,2.121076,2.545956,0.236095,0.264111,0.196395,0.63455,0.63455,0.628914,0.202202,0.269602,0.598085,0.309287026,0.197548273
227,2.121076,2.545956,0.236095,0.264111,0.196395,0.63455,0.63455,0.628914,0.202202,0.269602,0.536427,0.273184271,0.121080927
228,2.121076,2.545956,0.236095,0.066028,0.049099,0.341681,0.341681,0.29596,0.05055,0.067401,0.203472,0.24802274,0.188227162
229,2.121076,2.545956,0.236095,0.066028,0.049099,0.341681,0.341681,0.203472,0.05055,0.067401,0.203472,0.436638777,0.209576341
230,2.121076,2.545956,0.236095,0.066028,0.049099,0.341681,0.341681,0.203472,0.05055,0.067401,0.203472,0.507755721,0.226522419
231,2.121076,2.545956,0.236095,0.066028,0.049099,0.341681,0.341681,0.203472,0.05055,0.067401,0.141814,0.524946087,0.236979696
232,2.121076,2.545956,0.236095,0.066028,0.085468,0.341681,0.341681,0.203472,0.05055,0.067401,0.110985,0.529902598,0.128058919
233,1.616058,1.697304,0.865682,0.066028,0.067283,0.178976,0.178976,0.141814,0.05055,0.067401,0.110985,0.505864942,0.209754344
234,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.686961921,0.193275242
235,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.388155407,0.200623419
236,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.611729632,0.085969893
237,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.461537925,0.212618235
238,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.515829822,0.145315114
239,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.74403609,0.199781428
240,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.777557118,0.164184911
241,1.868567,2.12163,3.541425,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.788425956,0.193292011
242,2.121076,2.545956,4.7219,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.461570484,0.233776279
243,2.121076,2.545956,4.7219,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.934891597,0.253560203
244,2.121076,2.545956,4.7219,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.68884719,0.161331256
245,2.121076,2.545956,4.7219,0.198083,0.147296,0.292869,0.292869,0.332955,0.151651,0.202202,0.110985,0.900819593,0.205080735
246,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.635531748,0.246044978
247,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.739485753,0.193437069
248,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.810555434,0.198968567
249,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.673469208,0.197916175
250,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.443139393,0.164052723
251,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.619936132,0.227774084
252,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.736399541,0.218269527
253,1.616058,1.272978,3.147933,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.590311012,0.271516347
254,1.363549,0.636489,2.36095,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.471000352,0.251362876
255,1.363549,0.636489,2.36095,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.554035963,0.239072442
256,1.363549,0.636489,2.36095,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.57720912,0.157490496
257,1.363549,0.636489,2.36095,0.264111,0.305503,0.553197,0.553197,0.44394,0.239647,0.307047,0.44394,0.234547365,0.160746354
258,1.363549,0.636489,2.36095,0.264111,0.360058,0.63455,0.63455,0.44394,0.277091,0.344492,0.44394,0.366809455,0.215171697
259,1.363549,0.636489,2.36095,0.264111,0.360058,0.63455,0.63455,0.44394,0.314536,0.381937,0.44394,0.404578865,0.210744966
260,1.363549,0.636489,2.36095,0.264111,0.360058,0.63455,0.63455,0.598085,0.314536,0.381937,0.474769,0.314796516,0.181856283
261,1.363549,0.636489,2.36095,0.267779,0.294593,0.504386,0.504386,0.542593,0.28458,0.329514,0.536427,0.165718276,0.158070445
262,1.363549,0.636489,2.36095,0.260443,0.26186,0.439304,0.439304,0.499432,0.269602,0.303303,0.437774,0.13456897,0.23414169
263,1.363549,0.636489,2.36095,0.297125,0.26186,0.439304,0.439304,0.499432,0.269602,0.303303,0.499432,0.157352305,0.132637872
264,1.363549,0.636489,2.36095,0.297125,0.26186,0.439304,0.439304,0.499432,0.269602,0.303303,0.499432,0.099453258,0.154945486
265,1.11104,1.485141,2.36095,0.407171,0.370968,0.602009,0.602009,0.684407,0.381937,0.415637,0.499432,0.005014371,0.165375422
266,0.984785,1.909467,2.36095,0.462194,0.425523,0.683361,0.683361,0.776894,0.438104,0.471804,0.776894,0.005130492,0.182405624
267,0.984785,1.909467,2.36095,0.462194,0.425523,0.683361,0.683361,0.776894,0.438104,0.471804,0.776894,0.00550716,0.213902516
268,0.984785,1.909467,2.36095,0.462194,0.425523,0.683361,0.683361,0.776894,0.438104,0.471804,0.776894,0.005346634,0.154259693
269,0.449466,1.909467,3.934916,0.550231,0.490988,0.813525,0.813525,0.924874,0.505505,0.561672,0.776894,0,0.225037343
270,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.139743615
271,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.149917142
272,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.180822883
273,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.164082271
274,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.212710049
275,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.215011239
276,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.177251523
277,0.181806,0.721354,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.113693308
278,0.181806,0.127298,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.202403085
279,0.181806,0.127298,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.15910075
280,0.181806,0.127298,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.202592219
281,0.181806,0.127298,3.934916,0.308129,0.272771,0.455574,0.455574,0.51793,0.280836,0.314536,0.998864,0,0.149352729
282,0.181806,0.127298,3.541425,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.269473622
283,0.181806,0.127298,3.541425,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.261060727
284,0.181806,0.127298,3.541425,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.182351413
285,0.181806,0.127298,1.967458,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.208130154
286,0.181806,0.127298,1.180475,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.207362646
287,0.181806,0.127298,1.180475,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.175132749
288,0.181806,0.127298,1.180475,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.263873034
289,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.14846889
290,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.17291249
291,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.212248286
292,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.202915582
293,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.246019393
294,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.194126259
295,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.127945442
296,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.183874923
297,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.191084318
298,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.270502016
299,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.187326139
300,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.238595084
301,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.167944634
302,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.110798487
303,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.126150366
304,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.241382054
305,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.180375644
306,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.191221576
307,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.190031056
308,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.138919951
309,0.439366,0.509191,0.236095,0.176074,0.158207,0.260328,0.260328,0.29596,0.162885,0.179735,0.110985,0,0.15972818
310,0.439366,0.636489,0.236095,0.231097,0.212761,0.341681,0.341681,0.388447,0.219052,0.235902,0.388447,0,0.232970074
311,0.439366,0.636489,0.236095,0.231097,0.212761,0.341681,0.341681,0.388447,0.219052,0.235902,0.388447,0,0.223534339
312,0.439366,0.636489,0.236095,0.231097,0.212761,0.341681,0.341681,0.388447,0.219052,0.235902,0.388447,0,0.119780274
313,0.600971,1.909467,0.236095,0.363152,0.310959,0.536927,0.536927,0.610417,0.263986,0.314536,0.388447,0.016290446,0.147280888
314,0.681774,2.545956,0.236095,0.410839,0.360058,0.63455,0.63455,0.721402,0.314536,0.381937,0.721402,0.009690028,0.165078383
315,0.681774,2.545956,0.236095,0.374157,0.323688,0.63455,0.63455,0.721402,0.277091,0.344492,0.721402,0.018001425,0.147828269
316,0.984785,2.545956,0.236095,0.374157,0.305503,0.63455,0.63455,0.721402,0.220924,0.288325,0.628914,0.019016022,0.172358588
317,1.742312,2.545956,0.236095,0.319134,0.305503,0.63455,0.63455,0.628914,0.202202,0.269602,0.628914,0.163946712,0.071852363
318,2.121076,2.545956,0.236095,0.319134,0.287319,0.63455,0.63455,0.628914,0.202202,0.269602,0.628914,0.145819739,0.144245803
319,2.121076,2.545956,0.236095,0.319134,0.250949,0.63455,0.63455,0.628914,0.202202,0.269602,0.628914,0.149105291,0.121465645
320,2.121076,2.545956,0.236095,0.066028,0.103653,0.341681,0.341681,0.29596,0.05055,0.067401,0.29596,0.160382545,0.140641576
321,2.121076,2.545956,0.236095,0.066028,0.103653,0.341681,0.341681,0.29596,0.05055,0.067401,0.29596,0.310602578,0.217503572
322,2.121076,2.545956,0.236095,0.066028,0.103653,0.341681,0.341681,0.29596,0.05055,0.067401,0.203472,0.192397012,0.181142888
323,2.121076,2.545956,0.236095,0.066028,0.103653,0.341681,0.341681,0.29596,0.05055,0.067401,0.203472,0.205144953,0.187150522
324,2.121076,2.545956,0.236095,0.066028,0.103653,0.341681,0.341681,0.29596,0.05055,0.067401,0.203472,0.270265585,0.204367481
325,1.616058,1.697304,0.865682,0.066028,0.085468,0.178976,0.178976,0.172643,0.05055,0.067401,0.203472,0.452271006,0.23646433
326,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.45045461,0.179347895
327,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.34251357,0.180487795
328,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.423665432,0.19674018
329,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.474798631,0.209338833
330,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.639295202,0.245044817
331,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.384796474,0.1881276
332,1.363549,1.272978,1.180475,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.523180249,0.199212048
333,1.868567,2.12163,3.541425,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.445637184,0.226027558
334,2.121076,2.545956,4.7219,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.557984879,0.256759804
335,2.121076,2.545956,4.7219,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.736342893,0.176739157
336,2.121076,2.545956,4.7219,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0.8380529,0.202204656
337,2.121076,2.545956,4.7219,0.198083,0.147296,0.292869,0.292869,0.332955,0.151651,0.202202,0.110985,0.552084178,0.245084699
338,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.657281412,0.242658947
339,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.534319839,0.223804432
340,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.497088163,0.196506174
341,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.49887093,0.176877225
342,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.631274497,0.110282176
343,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.691391421,0.253341495
344,2.121076,2.545956,4.7219,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.685242803,0.203065586
345,1.616058,1.272978,3.147933,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.452574302,0.258056973
346,1.363549,0.636489,2.36095,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.368477068,0.21676878
347,1.363549,0.636489,2.36095,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.258493106,0.181612702
348,1.363549,0.636489,2.36095,0.264111,0.196395,0.390492,0.390492,0.44394,0.202202,0.269602,0.44394,0.38022269,0.274993482
349,1.363549,0.636489,2.36095,0.264111,0.269134,0.553197,0.553197,0.44394,0.202202,0.269602,0.44394,0.51803274,0.22870961
350,1.363549,0.636489,2.36095,0.264111,0.305503,0.63455,0.63455,0.44394,0.202202,0.269602,0.44394,0.256482104,0.204711316
351,1.363549,0.636489,2.36095,0.264111,0.341873,0.63455,0.63455,0.44394,0.202202,0.269602,0.44394,0.443160307,0.242036717
352,1.363549,0.636489,2.36095,0.264111,0.360058,0.63455,0.63455,0.44394,0.202202,0.269602,0.44394,0.466089374,0.294589959
353,1.363549,0.636489,2.36095,0.176074,0.294593,0.504386,0.504386,0.29596,0.190968,0.235902,0.44394,0.269965027,0.301761334
354,1.363549,0.636489,2.36095,0.132055,0.26186,0.439304,0.439304,0.22197,0.157268,0.190968,0.22197,0.353599103,0.316551144
355,1.363549,0.636489,2.36095,0.132055,0.26186,0.439304,0.439304,0.22197,0.157268,0.190968,0.22197,0.347202252,0.363027523
356,1.363549,0.636489,2.36095,0.132055,0.26186,0.439304,0.439304,0.22197,0.194713,0.228413,0.22197,0.321864489,0.290377523
357,1.11104,1.485141,2.36095,0.132055,0.370968,0.602009,0.602009,0.376115,0.288325,0.322025,0.22197,0.176858038,0.346113804
358,0.984785,1.909467,2.36095,0.168737,0.425523,0.683361,0.683361,0.468603,0.32577,0.35947,0.283628,0.121186799,0.339337712
359,0.984785,1.909467,2.36095,0.315466,0.425523,0.683361,0.683361,0.591919,0.400659,0.434359,0.530261,0.19160639,0.30787389
360,0.984785,1.909467,2.36095,0.352148,0.425523,0.683361,0.683361,0.715236,0.438104,0.471804,0.591919,0.139502741,0.332275587
361,0.449466,1.909467,3.934916,0.513549,0.490988,0.813525,0.813525,0.924874,0.505505,0.561672,0.715236,0.026873215,0.234631857
362,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0.03300891,0.244485391
363,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0.029336637,0.230848348
364,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0.031184543,0.260539788
365,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.20269162
366,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.272419228
367,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.201038527
368,0.181806,1.909467,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.110100217
369,0.181806,0.721354,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.230429784
370,0.181806,0.127298,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.223511165
371,0.181806,0.127298,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.157774187
372,0.181806,0.127298,4.7219,0.594249,0.52372,0.878607,0.878607,0.998864,0.539205,0.606605,0.998864,0,0.313433239
373,0.181806,0.127298,3.934916,0.308129,0.272771,0.455574,0.455574,0.51793,0.280836,0.314536,0.998864,0,0.11927328
374,0.181806,0.127298,3.541425,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.210814468
375,0.181806,0.127298,3.541425,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.164575679
376,0.181806,0.127298,3.541425,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.247263916
377,0.181806,0.127298,1.967458,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.241799765
378,0.181806,0.127298,1.180475,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.248022681
379,0.181806,0.127298,1.180475,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.199164465
380,0.181806,0.127298,1.180475,0.165069,0.147296,0.244057,0.244057,0.277462,0.151651,0.168502,0.277462,0,0.193248905
381,0.353513,0.212163,0.550888,0.099042,0.081831,0.146435,0.146435,0.166477,0.084251,0.101101,0.277462,0,0.218882309
382,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.199093854
383,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.198759541
384,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.195371444
385,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.189206772
386,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.264443455
387,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.294102123
388,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.166454345
389,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.239171839
390,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.261592606
391,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.209657964
392,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.208162084
393,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.189689758
394,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.261313056
395,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.186664408
396,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.225247061
397,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.215889836
398,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.173226449
399,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.199535162
400,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.149283254
401,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.239950904
402,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.170859061
403,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.186408483
404,0.439366,0.254596,0.236095,0.066028,0.049099,0.097623,0.097623,0.110985,0.05055,0.067401,0.110985,0,0.177796345
405,0.439366,0.509191,0.236095,0.176074,0.158207,0.260328,0.260328,0.29596,0.162885,0.179735,0.110985,0.001477652,0.261359698
406,0.439366,0.636489,0.236095,0.231097,0.212761,0.341681,0.341681,0.388447,0.219052,0.235902,0.388447,0.000810662,0.132299067
407,0.439366,0.636489,0.236095,0.231097,0.212761,0.341681,0.341681,0.388447,0.219052,0.235902,0.388447,0.00152188,0.219203493
408,0.439366,0.636489,0.236095,0.231097,0.212761,0.341681,0.341681,0.388447,0.219052,0.235902,0.388447,0.001406035,0.194062048
409,0.600971,1.909467,0.236095,0.308129,0.310959,0.536927,0.536927,0.610417,0.263986,0.314536,0.388447,0.031176638,0.149986624
410,0.681774,2.545956,0.236095,0.374157,0.360058,0.63455,0.63455,0.721402,0.314536,0.381937,0.721402,0.042253948,0.109310123
411,0.681774,2.545956,0.236095,0.374157,0.360058,0.63455,0.63455,0.721402,0.314536,0.381937,0.659744,0.040496742,0.115107153
412,0.984785,2.545956,0.236095,0.337475,0.323688,0.63455,0.63455,0.659744,0.258369,0.32577,0.628914,0.046354615,0.109093652
